2018.1674630248199, 254.05609292390167
2048.1928182794522, 257.81414268962936
2082.5168531081636, 261.87311984425895
2124.348713154259, 266.83407403024285
2164.8725379219345, 272.1701890845185
2196.2039465833523, 275.60312519539127
2236.9586593963854, 280.55140655094567
2279.871134950902, 285.4374509438446
2331.924993417101, 290.79405669281084
2372.1678878806615, 295.0603642517537
2420.479972701927, 299.6594423027423
2463.274243769704, 303.6428264494317
2542.2927398763895, 309.5745392296381
2613.4541058902046, 313.3172868229177
2680.075119009932, 316.2530101598535
2754.555226398882, 318.99552689182786
2825.385018210221, 320.6147806045616
2902.2241279402733, 322.10087643212387
2967.555818542768, 322.6066452069101
3233.198460341364, 322.5524998545352
3308.643358767484, 322.3135356822694
3376.5410422774958, 322.1672828457057
3459.548019656979, 321.46025323696165
3544.6892250522933, 321.2852973251242
3670.76598904724, 321.49181454273264
3733.577163618105, 321.5012001205421
3853.079351591878, 322.1196268842623
3925.4850498673063, 322.43073118400457
4028.5037283368392, 322.54621979879505
4152.802588320146, 322.29370251478235
4204.184261990491, 321.9468770432874
4443.443237661872, 321.419593901721
4530.754592496383, 320.869605943248
4709.865498214482, 320.727459296976
4778.328935294861, 320.2899429961128
4847.623661353997, 319.8534446163723
4929.125654961435, 319.0523510445359
5037.375483608828, 317.69221979287784
5107.479237981403, 316.2638291661366
5193.109470202398, 314.62505667210064
5283.901557875197, 312.48300557190066
5372.840701741929, 309.7034655534418
5465.651750360703, 306.3391269744998
5543.355982449548, 303.4730061509422
5616.538326671538, 300.49985868513625
5690.529357098172, 297.0618072809982
5779.785423473515, 292.7585466932152
5857.537137903591, 288.69337804773414
5923.627849951332, 285.19367206217805
6028.803229445401, 279.05354424532084
6106.421320899297, 273.69754694864156
6171.436407508267, 269.36921521281465
6238.666660354973, 265.08411234419236
6296.706266623669, 260.7949550439797
6369.647400552207, 255.74897051354498
6433.190829504403, 251.26253089820324
6499.303094406163, 247.2185614665219
