2005.0183640683204, 259.54371432290816
2035.5713926454969, 263.58336017775304
2059.675287058761, 267.19976650680326
2105.7315064926615, 274.3384185855693
2136.8022990342124, 278.9098965967154
2172.172266617751, 283.7697901934041
2202.1792895597696, 287.9907766834222
2230.040936458016, 291.9612050521158
2258.96486655207, 296.3196603520149
2292.7322431855905, 300.82898191404064
2332.9357479504256, 306.08997784004
2361.892750527372, 309.6132702657124
2392.4439210998917, 313.69983538315427
2429.446083840981, 318.16272076379374
2468.0647106335264, 322.6258476850386
2505.3883081802505, 327.13570063639617
2561.4062195818306, 333.0793929679849
2607.5810416463264, 337.22303211764205
2666.8085676161963, 342.2008849444564
2732.18285961118, 347.4622906268399
2790.2167060654383, 351.48258304067787
2851.0270750501168, 355.36588311223386
2926.959903194407, 359.9109975413983
2991.278202666493, 363.0704734558788
3069.8319557734403, 365.96515645602375
3130.6440353020885, 367.861451492173
3208.146983553109, 370.07825078329097
3278.0443224559476, 371.9185572822075
3362.2064124829512, 373.9205217324414
3433.0857864757045, 375.45398712330075
3517.408638143731, 377.47831823359377
3593.4670497075417, 379.4352802184635
3660.6465524841938, 381.09688635106227
3732.9849909910445, 383.1064679568162
3810.5046612839756, 384.9009938845611
3881.5640493850537, 386.55379586209347
3971.997595244928, 388.80067903561275
4040.9139607747998, 390.1434918258643
4107.6894094720765, 391.1231402645586
4162.620697816845, 391.8507813382959
4245.034352375909, 392.5199695855289
4342.81370544709, 392.956856155528
4426.2763363495615, 393.3781978622803
4496.355184612092, 393.55065354130363
4589.300319233603, 393.60364151161104
4674.984061988716, 393.3349275881147
4745.883927118542, 393.18465482576136
4842.162118598686, 392.4590530448495
4913.462675704222, 392.10373473729055
4988.655969333061, 391.41508737503585
5056.551330337252, 391.3274836167185
5129.3219407272845, 390.58764474240894
5197.235726944322, 390.03475829667127
5304.716754553705, 388.13233081292964
5382.587086360445, 386.2552689267318
5479.51260273075, 382.66017472212934
5568.062076816593, 378.0579137027186
5627.042370198552, 374.0524995192265
5680.660934015053, 370.0254310287623
5754.292773801741, 365.0316825297266
5803.8615068012, 361.22296674653495
5864.5557504948265, 356.37586358754663
5916.447033553553, 352.2312381470841
5952.1256776440805, 349.2962782509904
6009.7080289667265, 344.3079514759007
6068.902508996627, 339.42934452080937
6128.363612694786, 334.6211567163811
6175.922957896077, 331.01545868750316
6234.29496119788, 326.4964453086862
6290.499292400031, 322.28990495970874
6334.814472994054, 318.9674736758019
6389.297327491071, 314.6911904898564
6439.516751416644, 310.77890209507353
6500.195927577266, 306.31229181324096
